"p" "s1" "s2" "Jabd" "Labd" "MeanJ" "VarJ" "MeanL" "VarL"
5 1 28 0.115384615384615 0.206896551724138 0.116527164461713 0.0113701380961903 0.193140759989655 0.027014237355656
5 1 29 0 0 0 0 0 0
5 1 30 0 0 0 0 0 0
5 1 31 0.0541611624834875 0.102756892230576 0.0621533085751121 0.0043025894073736 0.110327559548719 0.0118930116462391
5 1 32 0.0654603512506652 0.122877122877123 0.071621642337553 0.00534940205098829 0.125572148233979 0.0142454086360761
5 1 33 0.0770421134077595 0.143062397372742 0.115447158822838 0.024306047460644 0.179422600268137 0.0405309560580114
5 1 34 0 0 0 0 0 0
5 1 35 0 0 0 0 0 0
5 1 36 0 0 0 0 0 0
5 1 37 0 0 0 0 0 0
5 1 38 0 0 0 0 0 0
5 1 39 0.0573426573426573 0.108465608465608 0.0651520378960541 0.00450617906078989 0.115441121700094 0.0120992171616396
5 1 40 0 0 0 0 0 0
5 1 41 0.189508681196897 0.318633540372671 0.290788294450732 0.0789797566540365 0.387412066550997 0.0875120112080231
5 1 42 0.0673915792135542 0.126273394930111 0.0998859039612729 0.0176680209356402 0.160034838047461 0.03306657355396
5 1 43 0 0 0 0 0 0
5 1 44 0.0805500982318271 0.149090909090909 0.121258638653264 0.0246146145730069 0.188517555287208 0.0409907196728651
5 1 45 0 0 0 0 0 0
5 1 46 0.0839382095663503 0.154876373626374 0.122488031900907 0.0244750406771838 0.190469837831683 0.0413118575721346
5 1 47 0 0 0 0 0 0
5 1 48 0.107913669064748 0.194805194805195 0.134195074004984 0.0183213535919721 0.213819529386976 0.0373538079292117
5 1 49 0 0 0 0 0 0
5 1 50 0.164059156403062 0.281874259569427 0.207896717321175 0.0339279859676191 0.31093209059041 0.0496777655847862
5 1 51 0.243128964059197 0.391156462585034 0.31290230036887 0.0716978474945222 0.41933495075856 0.0825776752783185
5 1 52 0.0480720306174369 0.0917342114150625 0.0723318770047913 0.0106053552239 0.120914341612947 0.0218798360875341
5 1 53 0.0975954738330976 0.177835051546392 0.133210404563549 0.0194912687108936 0.211625214189276 0.0374069011536718
5 1 54 0.100334448160535 0.182370820668693 0.109981836446142 0.00893904293441249 0.18617035804219 0.0201428612090294
5 1 55 0.137001216934606 0.240986931050023 0.189671175369747 0.0343249849157388 0.285266223178707 0.0484928038036108
5 1 56 0.291505514969202 0.451419698314108 0.299524275661549 0.0532950607729411 0.415990202492778 0.0666593846783831
5 1 57 0.0736350574712644 0.13716962194714 0.108097924656405 0.0241831699808765 0.168066426515848 0.0388658629314578
5 1 58 0 0 0 0 0 0
5 1 59 0.053177691309987 0.100985221674877 0.0599951612798467 0.00414141690520094 0.106749371841976 0.0113986723455131
5 1 60 0.06645056726094 0.124620060790274 0.0718559458463282 0.00548916064066918 0.125802727612374 0.0144980087284537
5 1 61 0.185566126682095 0.313042220936958 0.178132129756255 0.0197643792584833 0.280334468568761 0.0349887499802499
5 1 62 0.114363653749252 0.205253739862168 0.117181501229476 0.00810087890850051 0.198722845385823 0.0190532798533967
5 1 63 0.121338912133891 0.216417910447761 0.136829182861728 0.00670625507056939 0.232166265487393 0.0143210524840405
5 1 64 0 0 0 0 0 0
5 1 65 0 0 0 0 0 0
5 1 66 0 0 0 0 0 0
5 1 67 0 0 0 0 0 0
5 1 68 0 0 0 0 0 0
5 1 69 0 0 0 0 0 0
5 1 70 0 0 0 0 0 0
5 1 71 0 0 0 0 0 0
5 1 72 0 0 0 0 0 0
5 1 73 0.0648351648351648 0.121775025799794 0.0792477637475704 0.00415317091109921 0.140674747068415 0.0108236417948267
5 1 74 0 0 0 0 0 0
5 1 75 0.0967741935483871 0.176470588235294 0.0937796899986754 0.00775029485675059 0.160139444607148 0.0200590216234935
5 1 76 0.147905990457678 0.257697044334975 0.224567866647977 0.0560599269815924 0.316981887541086 0.0692224694467854
5 1 77 0 0 0 0 0 0
5 1 78 0.159987948177162 0.275844155844156 0.196772543385089 0.0309366310469815 0.298406573128148 0.0447183514137468
5 1 79 0.0704099156275667 0.131556919642857 0.116348059995924 0.0239309475725034 0.181026369562638 0.0406794832379759
5 1 80 0 0 0 0 0 0
5 1 81 0.318044659022329 0.482600732600733 0.364624208460847 0.0701113275640368 0.483680355276784 0.0712966469378681
5 1 82 0.0532216190700968 0.101064425770308 0.0778727333529626 0.0127634531653294 0.128519072644959 0.0242140424106032
5 1 83 0.250946656696347 0.401210803599056 0.280451890230087 0.0525556392790239 0.394625422541401 0.0613143483845794
5 1 84 0.0348071495766698 0.0672727272727273 0.0449690935391064 0.00303591335090899 0.0813376036486733 0.00818072686252382
5 2 3 0.422434367541766 0.593959731543624 0.436116798320356 0.0910045977658867 0.546567182128483 0.0874629866882221
5 2 4 0 0 0 0 0 0
5 2 5 0.6 0.75 0.580024163865244 0.0548300679330873 0.704142542375381 0.0428629295690784
5 2 6 0.34570159393781 0.51378640776699 0.420662855662283 0.0806952457086232 0.536698386106124 0.0805692836748132
5 2 7 0.693333333333334 0.818897637795276 0.639123347801352 0.0794146705742284 0.738500338708686 0.0601974342468314
5 2 8 0.641666666666667 0.781725888324873 0.67050291005291 0.0519923715952312 0.777717950025351 0.0348976207196023
5 2 9 0.942857142857143 0.970588235294118 0.819678021978022 0.060200987330096 0.876022227088618 0.035075340302095
5 2 10 0.182033096926714 0.308 0.267546541111769 0.0821109670017068 0.35237099831019 0.099541029710283
5 2 11 0.649484536082474 0.7875 0.640263327083466 0.11572837735782 0.718855846237096 0.0922661777496637
5 2 12 0.96 0.979591836734694 0.785337275854171 0.0765774352603974 0.845411939247966 0.0508191209021263
5 2 13 0 0 0 0 0 0
5 2 14 0.492537313432836 0.66 0.540323700080397 0.131466591005037 0.623992927438263 0.112470693513252
5 2 15 0.663917525773196 0.798017348203222 0.554991156729987 0.0914741721805152 0.660375672313422 0.0785686738558567
5 2 16 0.27321169061844 0.429169308814204 0.34137147738212 0.0787641892081745 0.448867251888944 0.0861664896598481
5 2 17 0.885245901639344 0.939130434782609 0.63295696216596 0.11751988444457 0.712135836733205 0.0933661351761611
5 2 18 0.361031518624642 0.530526315789474 0.368140694890149 0.053157840712485 0.496802459062585 0.0627115775371893
5 2 19 0.283891547049442 0.442236024844721 0.339437697790149 0.0769952013737793 0.448088069737986 0.0840360589684806
5 2 20 0.588440254150441 0.740903225806452 0.554194280621197 0.0918521137291126 0.659878164907289 0.0776056702586253
5 2 21 0.40846799941058 0.58001743679163 0.441460411309287 0.0810168384527218 0.558584520446992 0.077498121239673
5 2 22 0.645454545454546 0.784530386740331 0.613122283715922 0.0693983456813429 0.723174179614617 0.0533900876556621
5 2 23 0.182033096926714 0.308 0.281372909253081 0.0839687841820741 0.369821710541538 0.0984414876637049
5 2 24 0.0805500982318271 0.149090909090909 0.141869136006507 0.0339504935255263 0.213202727410856 0.0501620194738163
5 2 25 0.192660550458716 0.323076923076923 0.192241028322319 0.0274722733818962 0.291587436568336 0.0507411767804318
5 2 26 0.238938053097345 0.385714285714286 0.354817430610971 0.101803593314466 0.45056124589573 0.100415448405221
5 2 27 0.6875 0.814814814814815 0.685654551070721 0.0579510486923939 0.786457148867203 0.0372939709709493
5 2 28 0.462450592885375 0.632432432432432 0.477517286964549 0.0896323487059554 0.589987383912666 0.080826604846828
5 2 29 0 0 0 0 0 0
5 2 30 0 0 0 0 0 0
5 2 31 0 0 0 0 0 0
5 2 32 0 0 0 0 0 0
5 2 33 0 0 0 0 0 0
5 2 34 0 0 0 0 0 0
5 2 35 0.0552519732847602 0.104718066743383 0.090613500169634 0.0154573166197574 0.147506198742819 0.0279522631335755
5 2 36 0 0 0 0 0 0
5 2 37 0 0 0 0 0 0
5 2 38 0 0 0 0 0 0
5 2 39 0 0 0 0 0 0
5 2 40 0 0 0 0 0 0
5 2 41 0 0 0 0 0 0
5 2 42 0 0 0 0 0 0
5 2 43 0 0 0 0 0 0
5 2 44 0 0 0 0 0 0
5 2 45 0 0 0 0 0 0
5 2 46 0 0 0 0 0 0
5 2 47 0 0 0 0 0 0
5 2 48 0 0 0 0 0 0
5 2 49 0 0 0 0 0 0
5 2 50 0 0 0 0 0 0
5 2 51 0 0 0 0 0 0
5 2 52 0 0 0 0 0 0
5 2 53 0 0 0 0 0 0
5 2 54 0 0 0 0 0 0
5 2 55 0 0 0 0 0 0
5 2 56 0.133333333333333 0.235294117647059 0.211350410687713 0.0599101088459192 0.294457383621405 0.0762590709854958
5 2 57 0.153846153846154 0.266666666666667 0.17108979783233 0.0267534243404693 0.261720570484937 0.0489719641832681
5 2 58 0.182033096926714 0.308 0.294833333333333 0.0916371649427205 0.382857142857143 0.101099739194977
5 2 59 0 0 0 0 0 0
5 2 60 0 0 0 0 0 0
5 2 61 0.0780669144981413 0.144827586206897 0.0933142039000889 0.0112897335680046 0.155573499394223 0.0248371718849055
5 2 62 0.0349778875423583 0.0675915649278579 0.0473835052447959 0.00320356172629841 0.0856281430616058 0.00821748383188982
5 2 63 0.335256192738378 0.502160101651842 0.377648502851567 0.076565945722192 0.49274092019696 0.0792056922494965
5 2 64 0 0 0 0 0 0
5 2 65 0.133333333333333 0.235294117647059 0.212262128239142 0.061541286999875 0.294888999480069 0.0767350527761691
5 2 66 0 0 0 0 0 0
5 2 67 0 0 0 0 0 0
5 2 68 0.197183098591549 0.329411764705882 0.204166666666667 0.0247573962851741 0.311323376623377 0.0462836143148264
5 2 69 0.0854206807964033 0.157396449704142 0.132552636176935 0.0312696169256397 0.199957387014302 0.0496645913296305
5 2 70 0 0 0 0 0 0
5 2 71 0.229578675838349 0.373426573426573 0.311177622698426 0.0632770372891779 0.423686456665648 0.0734940828709499
5 2 72 0 0 0 0 0 0
5 2 73 0.193046858129994 0.323619909502262 0.254751626096401 0.0611042664356702 0.352849191599406 0.075996633116896
5 2 74 0 0 0 0 0 0
5 2 75 0 0 0 0 0 0
5 2 76 0 0 0 0 0 0
5 2 77 0.295427901524033 0.456108597285068 0.357413715718873 0.0827407664205716 0.465412853335401 0.0870639538400377
5 2 78 0 0 0 0 0 0
5 2 79 0 0 0 0 0 0
5 2 80 0 0 0 0 0 0
5 2 81 0.0854206807964033 0.157396449704142 0.145216727847472 0.0346154186286825 0.217057316370316 0.0528010033843565
5 2 82 0 0 0 0 0 0
5 2 83 0.13277133825079 0.234418604651163 0.159467197029281 0.021852443321309 0.250687685153221 0.0377114256624497
5 2 84 0.0494180499904598 0.0941818181818182 0.0786288749602461 0.0134157034608753 0.129294409170883 0.0246493068125461
5 3 4 0 0 0 0 0 0
5 3 5 0.278631025136844 0.435827098919368 0.313544841325009 0.0353275022885118 0.448414430178338 0.0427452849225624
5 3 6 0.35929203539823 0.528645833333333 0.471424574285979 0.0751758521925089 0.594811050011702 0.0632524040344444
5 3 7 0.42603550295858 0.597510373443983 0.407982042635964 0.080576113948641 0.52465966458425 0.0770277587365936
5 3 8 0.323529411764706 0.488888888888889 0.449258876593817 0.0864469487707803 0.563247661959856 0.0821914312331875
5 3 9 0.166666666666667 0.285714285714286 0.185093275833515 0.0155165157439374 0.294918144437856 0.0281682733821106
5 3 10 0 0 0 0 0 0
5 3 11 0.0955097990573059 0.174365942028986 0.140357983646369 0.033262889138684 0.211111827700541 0.0504335567147498
5 3 12 0.437355606895326 0.608555885262117 0.477592299530608 0.0708252891753872 0.602942646724303 0.0606386038163315
5 3 13 0.209263509284373 0.346100759144237 0.273292946710095 0.0523240640241606 0.384515324681745 0.064647711593344
5 3 14 0.847222222222222 0.917293233082707 0.647903773486801 0.0969842064560792 0.736380016750887 0.0723067661856545
5 3 15 0.184927788033446 0.312133431085044 0.187797712573685 0.0292186522361043 0.285406641070045 0.0473139588026098
5 3 16 0.302030456852792 0.463937621832359 0.353728142850564 0.0515055982153201 0.484474578000713 0.0540037800951642
5 3 17 0.154284922522689 0.267325544174136 0.18984040642962 0.0245204830180965 0.2939414090116 0.0382258557693569
5 3 18 0.175308641975309 0.298319327731092 0.192285625322396 0.0179173425729234 0.302465452458668 0.0327383934075328
5 3 19 0.346064814814815 0.514187446259673 0.397503504845066 0.0376641177808431 0.541986370666706 0.0388324412585464
5 3 20 0.675 0.805970149253731 0.622125733447939 0.0731255067462995 0.730748486953531 0.0489392578022423
5 3 21 0.529569892473118 0.692442882249561 0.460909727299426 0.0830525145627097 0.579000624560052 0.0721064445163684
5 3 22 0.810606060606061 0.895397489539749 0.764094055743491 0.0464469481573576 0.846773246896096 0.0262425896187386
5 3 23 0 0 0 0 0 0
5 3 24 0.329268292682927 0.495412844036697 0.334112658907968 0.030647652107432 0.475888479578596 0.0373091129996342
5 3 25 0.0909090909090909 0.166666666666667 0.14022578773911 0.0320771867145727 0.212180058818943 0.048447653692215
5 3 26 0.404761904761905 0.576271186440678 0.453282496097609 0.0918562493500372 0.56602139756157 0.0796743411848255
5 3 27 0.166666666666667 0.285714285714286 0.173972648886111 0.0215516203850096 0.270266665781142 0.0444278375397397
5 3 28 0.441277080957811 0.612341772151899 0.418101230832989 0.0876312746825332 0.528925000294883 0.0883722668845337
5 3 29 0 0 0 0 0 0
5 3 30 0.0646950092421442 0.121527777777778 0.103450740927618 0.0211020733140637 0.163565269480237 0.0347025825832041
5 3 31 0.19831223628692 0.330985915492958 0.206150919260819 0.021675229820401 0.318687612557385 0.0369788467410569
5 3 32 0.12 0.214285714285714 0.124473191895163 0.0127329440592256 0.204298442959196 0.0294365289399703
5 3 33 0.10828025477707 0.195402298850575 0.137213901268166 0.0195381965163474 0.217450287646095 0.0386060314611756
5 3 34 0 0 0 0 0 0
5 3 35 0.0676982591876209 0.126811594202899 0.0802471795617329 0.00727651110200477 0.138186291046953 0.0176044685991998
5 3 36 0 0 0 0 0 0
5 3 37 0.0727650727650728 0.135658914728682 0.0862136533159633 0.00754915185253979 0.147999328028395 0.0183335857559014
5 3 38 0 0 0 0 0 0
5 3 39 0.0869565217391304 0.16 0.0958914756178926 0.00840116301153887 0.16297411743983 0.0209383643280517
5 3 40 0 0 0 0 0 0
5 3 41 0.193309191239869 0.323988439306358 0.247556186675519 0.0456361043609044 0.356369479818788 0.0584800090236731
5 3 42 0.0822784810126582 0.152046783625731 0.127402028266311 0.0252953413318522 0.197980683545448 0.0412458306901228
5 3 43 0.0707563611014291 0.132161458333333 0.119494648950487 0.0263520711282176 0.184649476902769 0.0414910014118124
5 3 44 0.120689655172414 0.215384615384615 0.15823491098838 0.027511066116791 0.242260977357511 0.0484085681081464
5 3 45 0 0 0 0 0 0
5 3 46 0.135802469135802 0.239130434782609 0.181568526203546 0.0354682892984072 0.269681426873793 0.0578922119171306
5 3 47 0 0 0 0 0 0
5 3 48 0.249918540241121 0.399895724713243 0.305253000540527 0.0554134038857976 0.422248442489848 0.0662399838100997
5 3 49 0 0 0 0 0 0
5 3 50 0.490384615384615 0.658064516129032 0.484562472466238 0.0561499561194879 0.61845707927155 0.0480596249254367
5 3 51 0.217391304347826 0.357142857142857 0.250444495280856 0.0294542947255423 0.371281229024352 0.0467305057507695
5 3 52 0.150647826283238 0.2618487131199 0.155157162856102 0.0136214313353823 0.252068692700935 0.0273474470903066
5 3 53 0.0894941634241245 0.164285714285714 0.1204274212986 0.0163660900251356 0.194771023409124 0.0323127777984244
5 3 54 0.215814328645583 0.355011984249272 0.242484146854078 0.0176957880336612 0.373227792424718 0.0262654125518636
5 3 55 0.428151299940556 0.599588152821591 0.420270111562232 0.0646452599895146 0.547829356174934 0.0627656976732346
5 3 56 0.44641301190822 0.617269076305221 0.520501152991216 0.0693993126299606 0.64387846626725 0.057565006967156
5 3 57 0.567931456548348 0.724434035909446 0.564901107518454 0.104227651062927 0.662991866844787 0.0847224848758387
5 3 58 0.0833333333333333 0.153846153846154 0.0892073123168392 0.00748979317474226 0.153131098692367 0.0183343357312586
5 3 59 0.322299651567944 0.487483530961792 0.310520671807237 0.0313316443781947 0.447349700278288 0.0398244630137608
5 3 60 0.222095748242384 0.363467017313171 0.290325442121104 0.0479899506952888 0.410049781865374 0.0579572460383761
5 3 61 0.248390177019318 0.397936769435946 0.245397286010105 0.024975525527296 0.369284370267208 0.0392348824407015
5 3 62 0.223651960784314 0.365548322483726 0.255585585223944 0.0290490273775642 0.380721049028465 0.0393601643800188
5 3 63 0.408944057133141 0.580497224233647 0.425637367788811 0.0510626242746256 0.562339683696748 0.0498023583887946
5 3 64 0 0 0 0 0 0
5 3 65 0.0746268656716418 0.138888888888889 0.0884104199639531 0.00872619727261067 0.150379850466934 0.0202555200743325
5 3 66 0 0 0 0 0 0
5 3 67 0 0 0 0 0 0
5 3 68 0 0 0 0 0 0
5 3 69 0.0646950092421442 0.121527777777778 0.077915690761453 0.00754812863294186 0.133820088051511 0.0181201693525136
5 3 70 0.0531430306711206 0.100922722029988 0.0869378510014151 0.0148240137909786 0.141798401599791 0.0274128477969456
5 3 71 0.0765864332603939 0.142276422764228 0.0895828613821137 0.00886061449918305 0.152179102927187 0.0205529038554626
5 3 72 0.0833333333333333 0.153846153846154 0.153735457224234 0.0399663722901217 0.225624502351495 0.0579535718895207
5 3 73 0.25314252562367 0.404012345679012 0.227351880395979 0.0430255363500339 0.329316127728808 0.0613970146207682
5 3 74 0 0 0 0 0 0
5 3 75 0.281170233654035 0.438927203065134 0.321456416755451 0.0487227784089732 0.448369283767099 0.0544946110968609
5 3 76 0.283168316831683 0.441358024691358 0.293722468688785 0.0338855519966606 0.424437790669504 0.0447721737813498
5 3 77 0.0531430306711206 0.100922722029988 0.0818621989985755 0.0128743198291671 0.134747948951746 0.0257599041451577
5 3 78 0.0661625708884688 0.124113475177305 0.0796731321869987 0.00825811133538677 0.136112590627426 0.0190477630241734
5 3 79 0.241585143425634 0.389155982905983 0.261679454539855 0.0376060232417128 0.379773151989875 0.0536767671038967
5 3 80 0 0 0 0 0 0
5 3 81 0.185943681638352 0.313579277864992 0.192232661209484 0.0208712306167623 0.299463948128312 0.0368749620355234
5 3 82 0.139457168473388 0.244778254649499 0.174058407511191 0.0224262808280608 0.272176357479312 0.0375169339420666
5 3 83 0.251307899368972 0.401672361367982 0.291390043876867 0.026741965860123 0.428624702936137 0.0331030690762665
5 3 84 0.29 0.449612403100775 0.345829804497897 0.0594576137634132 0.470042887985002 0.0612107870327072
5 4 5 0 0 0 0 0 0
5 4 6 0 0 0 0 0 0
5 4 7 0 0 0 0 0 0
5 4 8 0 0 0 0 0 0
5 4 9 0 0 0 0 0 0
5 4 10 0 0 0 0 0 0
5 4 11 0 0 0 0 0 0
5 4 12 0 0 0 0 0 0
5 4 13 0 0 0 0 0 0
5 4 14 0 0 0 0 0 0
5 4 15 0 0 0 0 0 0
5 4 16 0 0 0 0 0 0
5 4 17 0 0 0 0 0 0
5 4 18 0 0 0 0 0 0
5 4 19 0 0 0 0 0 0
5 4 20 0 0 0 0 0 0
5 4 21 0 0 0 0 0 0
5 4 22 0 0 0 0 0 0
5 4 23 0 0 0 0 0 0
5 4 24 0 0 0 0 0 0
5 4 25 0 0 0 0 0 0
5 4 26 0 0 0 0 0 0
5 4 27 0 0 0 0 0 0
5 4 28 0 0 0 0 0 0
5 4 29 0 0 0 0 0 0
5 4 30 0 0 0 0 0 0
5 4 31 0 0 0 0 0 0
5 4 32 0 0 0 0 0 0
5 4 33 0 0 0 0 0 0
5 4 34 0 0 0 0 0 0
5 4 35 0 0 0 0 0 0
5 4 36 0 0 0 0 0 0
5 4 37 0 0 0 0 0 0
5 4 38 0 0 0 0 0 0
5 4 39 0 0 0 0 0 0
5 4 40 0 0 0 0 0 0
5 4 41 0 0 0 0 0 0
5 4 42 0 0 0 0 0 0
5 4 43 0 0 0 0 0 0
5 4 44 0 0 0 0 0 0
5 4 45 0 0 0 0 0 0
5 4 46 0 0 0 0 0 0
5 4 47 0 0 0 0 0 0
5 4 48 0 0 0 0 0 0
5 4 49 0 0 0 0 0 0
5 4 50 0 0 0 0 0 0
5 4 51 0 0 0 0 0 0
5 4 52 0 0 0 0 0 0
5 4 53 0 0 0 0 0 0
5 4 54 0 0 0 0 0 0
5 4 55 0 0 0 0 0 0
5 4 56 0 0 0 0 0 0
5 4 57 0 0 0 0 0 0
5 4 58 0 0 0 0 0 0
5 4 59 0 0 0 0 0 0
5 4 60 0 0 0 0 0 0
5 4 61 0 0 0 0 0 0
5 4 62 0 0 0 0 0 0
5 4 63 0 0 0 0 0 0
5 4 64 0 0 0 0 0 0
5 4 65 0 0 0 0 0 0
5 4 66 0 0 0 0 0 0
5 4 67 0 0 0 0 0 0
5 4 68 0 0 0 0 0 0
5 4 69 0 0 0 0 0 0
5 4 70 0 0 0 0 0 0
5 4 71 0 0 0 0 0 0
5 4 72 0 0 0 0 0 0
5 4 73 0 0 0 0 0 0
5 4 74 0 0 0 0 0 0
5 4 75 0 0 0 0 0 0
5 4 76 0 0 0 0 0 0
5 4 77 0 0 0 0 0 0
5 4 78 0 0 0 0 0 0
5 4 79 0 0 0 0 0 0
5 4 80 0 0 0 0 0 0
5 4 81 0 0 0 0 0 0
5 4 82 0 0 0 0 0 0
5 4 83 0 0 0 0 0 0
5 4 84 0 0 0 0 0 0
5 5 6 0.215660908606651 0.354804381846635 0.278827633464441 0.0364215437015342 0.403027621475448 0.0509948551236191
5 5 7 0.569352211502318 0.725588822355289 0.593393490610041 0.0433394943082098 0.72202924203602 0.0314825764904043
5 5 8 0.75 0.857142857142857 0.813962639163432 0.0298301298115829 0.885889737554286 0.0153119595300598
5 5 9 0.273684210526316 0.429752066115703 0.401415522747522 0.0909844061329422 0.511189615777172 0.0863435754686029
5 5 10 0.150684931506849 0.261904761904762 0.188634035644067 0.0391274585445199 0.276334104077034 0.0631195713847636
5 5 11 0.44954128440367 0.620253164556962 0.515077761197908 0.0939534262172406 0.621772325887626 0.0865744659384892
5 5 12 0.646666666666667 0.785425101214575 0.628928773824337 0.0663318662226295 0.739347999250109 0.0445412339101886
5 5 13 0.188744257274119 0.317552334943639 0.283788561823491 0.0710511492231542 0.384596255952762 0.080057496677868
5 5 14 0.240401653868872 0.387619047619048 0.311077589031342 0.0659934934024304 0.42158775569939 0.0760768240723402
5 5 15 0.132353694842921 0.233767409327491 0.16001854027108 0.017908509339569 0.256718978936799 0.0288604638095408
5 5 16 0.115896632732968 0.207719298245614 0.16156406478147 0.0236038390827298 0.252950040163759 0.0377426011443212
5 5 17 0.0901197604790419 0.165339192529525 0.109791326988752 0.00720721363703742 0.188085980845483 0.0165445596264101
5 5 18 0.0833333333333333 0.153846153846154 0.0904494733454063 0.00742400076754998 0.155003944482048 0.019196161370864
5 5 19 0.112755768393557 0.202660406885759 0.149814543811144 0.0193124047082529 0.239016490294123 0.0329923737266668
5 5 20 0.369094618998851 0.539180585296217 0.38215896228806 0.0514792987538933 0.515999960495172 0.0528553002625041
5 5 21 0.295418500632607 0.456097393218241 0.316986788037903 0.0355959600759475 0.452615704498997 0.0418288512927723
5 5 22 0.481818181818182 0.650306748466258 0.495972082725168 0.0392186483466083 0.639128024412238 0.033771386336316
5 5 23 0.150684931506849 0.261904761904762 0.19567135044444 0.0404841336465182 0.285608498701885 0.0637426604322296
5 5 24 0.228621095721415 0.372158831583752 0.252865195632508 0.0524007945979386 0.357775525285756 0.0658585094587396
5 5 25 0.176470588235294 0.3 0.179160051599363 0.0223996711491693 0.277406977510521 0.0444885312689292
5 5 26 0.580952380952381 0.734939759036145 0.515548571728776 0.105701455654366 0.617483273542087 0.089164638606402
5 5 27 0.57847533632287 0.732954545454545 0.597954501760083 0.0511510400357553 0.720845428460064 0.0394521939138669
5 5 28 0.458333333333333 0.628571428571429 0.504785700113079 0.0667171750985228 0.631044174877021 0.0563449662193037
5 5 29 0 0 0 0 0 0
5 5 30 0.0572490706319703 0.108298171589311 0.0931549963024775 0.017574186980716 0.14972685668411 0.0305159181945276
5 5 31 0.12763942280907 0.226383399209486 0.151695533996763 0.0188955848868192 0.241900123473424 0.033577932690907
5 5 32 0.0614525139664804 0.115789473684211 0.0690495742975741 0.00510562070206063 0.121463686954266 0.0134904521783177
5 5 33 0.0731039874902267 0.136247723132969 0.11844132626183 0.0243514518547529 0.184226449243093 0.0406327437536254
5 5 34 0.079136690647482 0.146666666666667 0.113524531323728 0.0240400296190874 0.176683768167231 0.0400003656444789
5 5 35 0.0414012738853503 0.0795107033639144 0.062782827243781 0.00713953432280867 0.108316847714321 0.0157662134522005
5 5 36 0 0 0 0 0 0
5 5 37 0.0597826086956522 0.112820512820513 0.069679084112489 0.00495882513237214 0.122763857177728 0.0131938485962363
5 5 38 0 0 0 0 0 0
5 5 39 0.0542540073982737 0.102923976608187 0.0602121529922988 0.00418792290495409 0.107108455758487 0.0114015094865785
5 5 40 0 0 0 0 0 0
5 5 41 0.0618696664080683 0.116529680365297 0.104265906601933 0.0214479122669641 0.164311563208844 0.0357093202553819
5 5 42 0.0644289254336562 0.121058201058201 0.105246100582594 0.0197150268293594 0.167515462052078 0.0340487098469179
